,doc_id,language,events
2546,2782,und,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': [], 'actors': ['Goran Rosić'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Jedan od osumnjičenih u predmetu nadstrešnica'}]"
2547,2783,und,[]
2548,2784,und,[]
2549,2785,und,[]
2550,2786,und,[]
2551,2787,und,[]
2552,2788,und,[]
2553,2789,und,[]
2554,2790,und,[]
2555,2791,und,"[{'event_type': 'protest', 'trigger': 'na protestu', 'locations': [], 'actors': ['Studenti'], 'time_mentions': ['28. decembra'], 'confidence': 0.9, 'notes': 'Skupljaju potpise za raspisivanje vanrednih izbora'}]"
2556,2792,und,[]
2557,2793,und,[]
2558,2794,und,[]
2559,2795,und,"[{'event_type': 'traffic_blockade', 'trigger': 'Sudar', 'locations': ['kod TC Ušće'], 'actors': [], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Dva autobusa, jedna osoba povređena'}]"
2560,2796,und,[]
2561,2797,und,[]
2562,2798,und,[]
2563,2799,und,[]
2564,2800,sr,[]
2565,2801,sr,[]
2566,2802,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'Nezakonit upad', 'locations': ['Zavod'], 'actors': ['predstavnici Ministarstva kulture'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
2567,2803,sr,[]
2568,2804,sr,[]
2569,2805,sr,"[{'event_type': 'international_reaction', 'trigger': None, 'locations': [], 'actors': ['NVO', 'Evropska komisija'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Poziv na povlačenje projekta Jadar'}]"
2570,2806,sr,[]
2571,2807,sr,"[{'event_type': 'traffic_blockade', 'trigger': 'čekaju sedam sati', 'locations': ['Batrovci'], 'actors': ['kamioni'], 'time_mentions': ['ujutro', 'uveče'], 'confidence': 0.9, 'notes': 'Magla otežava vožnju'}]"
2572,2808,sr,"[{'event_type': 'injury_death', 'trigger': 'poginuo', 'locations': ['železnička stanica u Zemunu'], 'actors': ['Muškarac'], 'time_mentions': [], 'confidence': 0.95, 'notes': 'Nalet voz'}]"
2573,2809,sr,[]
2574,2810,sr,[]
2575,2811,sr,[]
2576,2812,sr,[]
2577,2813,sr,"[{'event_type': 'government_response_policy', 'trigger': 'ne poštuje Ustav', 'locations': [], 'actors': ['Kosovski ministar'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Inauguracija gradonačelnika'}]"
2578,2814,sr,[]
2579,2815,sr,[]
2580,2816,sr,[]
2581,2817,sr,[]
2582,2818,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšeni', 'locations': ['Dolovo'], 'actors': ['Državljani Kine'], 'time_mentions': [], 'confidence': 0.95, 'notes': 'Zbog otmice i silovanja'}]"
2583,2819,sr,[]
2584,2820,sr,[]
2585,2821,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': ['prelaz Merdare'], 'actors': ['državljanin Albanije'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
2586,2822,sr,[]
2587,2823,sr,[]
2588,2824,sr,[]
2589,2825,sr,"[{'event_type': 'commemoration', 'trigger': 'godišnjicu protesta', 'locations': ['Niš'], 'actors': ['Niški studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Najavljene nove akcije'}]"
2590,2826,sr,"[{'event_type': 'election', 'trigger': 'izbora', 'locations': [], 'actors': ['Vučić'], 'time_mentions': ['sledeća godina', 'maj', 'decembar'], 'confidence': 0.9, 'notes': 'Najava izbora'}]"
2591,2827,sr,[]
2592,2828,sr,"[{'event_type': 'other', 'trigger': 'zagađen vazduh', 'locations': ['Kosjerić', 'Užice', 'Požega', 'Prokuplje'], 'actors': [], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Izmereno zagađenje'}]"
2593,2829,sr,[]
2594,2830,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': [], 'actors': ['Nigerijski princ'], 'time_mentions': ['proteklih šest meseci'], 'confidence': 0.95, 'notes': 'Prevarama do 4,6 miliona dinara'}]"
2595,2831,sr,[]
2596,2832,sr,"[{'event_type': 'injury_death', 'trigger': 'povređene', 'locations': ['Krušik'], 'actors': ['tri radnice'], 'time_mentions': [], 'confidence': 0.95, 'notes': 'Akcident u pogonu'}]"
2597,2833,sr,[]
2598,2834,sr,[]
2599,2835,sr,[]
2600,2836,sr,[]
2601,2837,sr,[]
2602,2838,sr,[]
2603,2839,sr,"[{'event_type': 'injury_death', 'trigger': 'Eksplozija', 'locations': ['Krušik'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Povređene tri radnice'}]"
2604,2840,sr,[]
2605,2841,sr,[]
2606,2842,sr,[]
2607,2843,sr,[]
2608,2844,sr,"[{'event_type': 'arrest', 'trigger': 'uhapsila', 'locations': [], 'actors': ['muškarac iz Subotice'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Zbog prevare, oštetio budžet'}]"
2609,2845,sr,[]
2610,2846,sr,[]
2611,2847,sr,[]
2612,2848,sr,[]
2613,2849,sr,"[{'event_type': 'election', 'trigger': 'izborima', 'locations': ['Sečanj'], 'actors': ['SNS'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Pobeda SNS'}]"
2614,2850,sr,[]
2615,2851,sr,[]
2616,2852,sr,[]
2617,2853,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'suđenje', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Navodno vređanje policajaca na protestu'}]"
2618,2854,sr,[]
2619,2855,sr,"[{'event_type': 'arrest', 'trigger': 'Uhapšen', 'locations': [], 'actors': ['muškarac u Bečeju'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Krađa 400 kg kupusa i mopeda'}]"
2620,2856,sr,[]
2621,2857,sr,"[{'event_type': 'injury_death', 'trigger': 'napao', 'locations': ['Beograd'], 'actors': ['učenika šestog razreda', 'vršnjak'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Napad šrafcigerom'}]"
2622,2858,sr,[]
2623,2859,sr,[]
2624,2860,sr,"[{'event_type': 'resignation', 'trigger': 'ostavku', 'locations': [], 'actors': ['Federika Mogerini'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Rektorka Koledža Evrope'}]"
2625,2861,sr,[]
2626,2862,sr,[]
2627,2863,sr,[]
2628,2864,sr,"[{'event_type': 'strike_boycott', 'trigger': 'bojkot', 'locations': ['Novi Sad'], 'actors': ['studentski poziv'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Izbor dekana'}]"
2629,2865,sr,[]
2630,2866,sr,[]
2631,2867,sr,[]
2632,2868,sr,[]
2633,2869,sr,[]
2634,2870,sr,[]
2635,2871,sr,[]
2636,2872,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'zatvora', 'locations': ['Zvečan'], 'actors': ['Srbinu'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Zbog napada na Kfor'}]"
2637,2873,sr,[]
2638,2874,sr,[]
2639,2875,sr,[]
2640,2876,sr,[]
2641,2877,sr,[]
2642,2878,sr,[]
2643,2879,sr,[]
2644,2880,sr,[]
2645,2881,sr,[]
2646,2882,sr,[]
2647,2883,sr,[]
2648,2884,sr,[]
2649,2885,sr,"[{'event_type': 'other', 'trigger': 'pretnje', 'locations': [], 'actors': ['profesorka Filozofskog fakulteta'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Anonimne pretnje'}]"
2650,2886,sr,[]
2651,2887,sr,[]
2652,2888,sr,[]
2653,2889,sr,[]
2654,2890,sr,[]
2655,2891,sr,[]
2656,2892,sr,[]
2657,2893,sr,[]
2658,2894,sr,[]
2659,2895,sr,"[{'event_type': 'injury_death', 'trigger': 'povređene', 'locations': [], 'actors': ['dve osobe'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Sudar kamiona i automobila'}]"
2660,2896,sr,[]
2661,2897,sr,[]
2662,2898,sr,[]
2663,2899,sr,[]
2664,2900,und,"[{'event_type': 'traffic_blockade', 'trigger': 'prevrnuo', 'locations': ['Most na Adi'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Prevrnuo se automobil, jedan povređen.'}]"
2665,2901,und,[]
2666,2902,und,[]
2667,2903,und,"[{'event_type': 'other', 'trigger': 'udaljen', 'locations': ['Mionica'], 'actors': ['službenik katastra'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Službenik udaljen zbog političkog angažmana.'}]"
2668,2904,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'pokušano privođenje', 'locations': [], 'actors': ['Tužiteljka Savović'], 'time_mentions': ['letos'], 'confidence': 0.7, 'notes': 'Privođenje Selakovića i ministara.'}]"
2669,2905,und,[]
2670,2906,und,"[{'event_type': 'injury_death', 'trigger': 'napadnuta', 'locations': ['Beograd'], 'actors': ['dva advokata'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Jedan advokat zadobio teške telesne povrede.'}]"
2671,2907,und,[]
2672,2908,und,[]
2673,2909,und,[]
2674,2910,und,"[{'event_type': 'arrest', 'trigger': 'uhapšena', 'locations': ['Višnjička banja'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Trojica uhapšena zbog napada na dečake.'}]"
2675,2911,und,[]
2676,2912,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'pritvor', 'locations': ['Novi Sad'], 'actors': ['osumnjičeni'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Pritvor za osumnjičenog za nesreću.'}]"
2677,2913,und,[]
2678,2914,und,[]
2679,2915,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'saslušan', 'locations': [], 'actors': ['Selaković'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Selaković će biti saslušan.'}]"
2680,2916,und,"[{'event_type': 'government_response_policy', 'trigger': 'zabrani', 'locations': [], 'actors': ['sud', 'urednici Novosti'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Zabranjeno obavljanje posla zbog laži.'}]"
2681,2917,und,"[{'event_type': 'election', 'trigger': 'izbori', 'locations': [], 'actors': ['SNS'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Pad podrške SNS-u.'}]"
2682,2918,und,[]
2683,2919,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'umešano', 'locations': [], 'actors': ['Selaković', 'šest ministara'], 'time_mentions': [], 'confidence': 0.8, 'notes': ""Ministri umešani u 'slučaj Generalštab'.""}]"
2684,2920,und,[]
2685,2921,und,[]
2686,2922,und,[]
2687,2923,und,[]
2688,2924,und,[]
2689,2925,und,[]
2690,2926,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'pritvor', 'locations': ['Novi Sad'], 'actors': ['vozač'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Traženje pritvora za vozača usled nesreće.'}]"
2691,2927,und,[]
2692,2928,und,[]
2693,2929,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'zabranjeno', 'locations': [], 'actors': ['urednici portala Novosti'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Zabranjeno obavljanje posla zbog vređanja.'}]"
2694,2930,und,[]
2695,2931,und,"[{'event_type': 'institutional_blockade', 'trigger': 'blokirala', 'locations': ['Peta gimnazija'], 'actors': ['NN lica'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Blokada gimnazije.'}]"
2696,2932,und,[]
2697,2933,und,[]
2698,2934,und,[]
2699,2935,und,[]
2700,2936,und,[]
2701,2937,und,[]
2702,2938,und,[]
2703,2939,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'krivične prijave', 'locations': [], 'actors': ['odbornice DS'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Prijave zbog nasilja i uznemiravanja.'}]"
2704,2940,und,[]
2705,2941,und,[]
2706,2942,und,[]
2707,2943,und,[]
2708,2944,und,[]
2709,2945,und,[]
2710,2946,und,[]
2711,2947,und,[]
2712,2948,und,[]
2713,2949,und,[]
2714,2950,und,[]
2715,2951,und,[]
2716,2952,und,[]
2717,2953,und,[]
2718,2954,und,[]
2719,2955,und,[]
2720,2956,und,[]
2721,2957,und,[]
2722,2958,und,"[{'event_type': 'injury_death', 'trigger': 'udareni', 'locations': ['Rakovica'], 'actors': ['troje dece'], 'time_mentions': ['mesec dana'], 'confidence': 0.9, 'notes': 'Deca povređena na pešačkom prelazu.'}]"
2723,2959,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'krivična prijava', 'locations': [], 'actors': ['građani'], 'time_mentions': [], 'confidence': 0.8, 'notes': ""Prijava protiv direktora 'Srbijavoda'.""}]"
2724,2960,und,[]
2725,2961,und,[]
2726,2962,und,[]
2727,2963,und,[]
2728,2964,und,[]
2729,2965,und,[]
2730,2966,und,"[{'event_type': 'arrest', 'trigger': 'uhapšena', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Osoba uhapšena zbog narkotika.'}]"
2731,2967,und,[]
2732,2968,und,[]
2733,2969,und,[]
2734,2970,und,[]
2735,2971,und,[]
2736,2972,und,"[{'event_type': 'election', 'trigger': 'odbijen', 'locations': ['Kosovo'], 'actors': ['Srpska lista', 'CIK Kosova'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Odbijanje liste; međunarodne reakcije.'}]"
2737,2973,und,[]
2738,2974,und,[]
2739,2975,und,[]
2740,2976,und,"[{'event_type': 'commemoration', 'trigger': 'pomenu', 'locations': ['Novi Sad'], 'actors': ['građani'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Pomen poginulom taksisti.'}]"
2741,2977,und,[]
2742,2978,und,[]
2743,2979,und,[]
2744,2980,und,[]
2745,2981,und,[]
2746,2982,und,[]
2747,2983,und,[]
2748,2984,und,[]
2749,2985,und,[]
2750,2986,und,[]
2751,2987,und,[]
2752,2988,und,[]
2753,2989,und,[]
2754,2990,und,[]
2755,2991,und,[]
2756,2992,und,[]
2757,2993,und,[]
2758,2994,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'napad', 'locations': [], 'actors': [""dvojica radnika JKP 'Naisus'""], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Radnici proglašeni krivim za napad na dopisnika.'}]"
2759,2995,und,[]
2760,2996,und,[]
2761,2997,und,[]
2762,2998,und,"[{'event_type': 'traffic_blockade', 'trigger': 'obustavljen', 'locations': ['naplatna stanica Šid'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Saobraćaj za teretna vozila obustavljen.'}]"
2763,2999,und,[]
2764,3000,sr,"[{'event_type': 'commemoration', 'trigger': None, 'locations': ['Novi Sad'], 'actors': ['Novosadski taksisti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Taksisti su odali poštu kolegi koji je stradao.'}]"
2765,3001,sr,[]
2766,3002,sr,[]
2767,3003,sr,[]
2768,3004,sr,[]
2769,3005,sr,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['Srbija'], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Najavljen veliki protest studenata širom Srbije.'}]"
2770,3006,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'predmet', 'locations': ['Kragujevac'], 'actors': ['Tužilaštvo'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Istraga vezana za obrušavanje zidova i dela puta.'}]"
2771,3007,sr,[]
2772,3008,sr,[]
2773,3009,sr,"[{'event_type': 'government_response_policy', 'trigger': 'zahtev', 'locations': ['Niš'], 'actors': ['Niška opozicija'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Zahtev za zabranu istraživanja i rudarenja kod vodoizvorišta.'}]"
2774,3010,sr,[]
2775,3011,sr,[]
2776,3012,sr,[]
2777,3013,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšena', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Osobe uhapšene zbog prebijanja.'}]"
2778,3014,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'saslušanje', 'locations': [], 'actors': ['TOK', 'Selaković'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Selaković pozvan na saslušanje.'}]"
2779,3015,sr,[]
2780,3016,sr,[]
2781,3017,sr,[]
2782,3018,sr,"[{'event_type': 'commemoration', 'trigger': 'obeležen', 'locations': [], 'actors': ['dm', 'Narodne kuhinje Crvenog krsta Srbije'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Giving Friday, solidarnost i donacija.'}]"
2783,3019,sr,[]
2784,3020,sr,[]
2785,3021,sr,[]
2786,3022,sr,[]
2787,3023,sr,"[{'event_type': 'traffic_blockade', 'trigger': 'ukidanje', 'locations': ['Bulevar kneza Aleksandra Karađorđevića'], 'actors': ['trolejbus 40 i 41'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Zbog radova.'}]"
2788,3024,sr,[]
2789,3025,sr,"[{'event_type': 'university_administration_action', 'trigger': 'napao', 'locations': [], 'actors': ['V.d. direktor', 'nastavnik'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Incident u školi.'}]"
2790,3026,sr,"[{'event_type': 'election', 'trigger': None, 'locations': ['Negotin', 'Mionica', 'Sečanj'], 'actors': ['Nacionalni konvent'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Izbori nisu bili slobodni i fer.'}]"
2791,3027,sr,"[{'event_type': 'injury_death', 'trigger': 'požar', 'locations': ['Novi Pazar'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Požar u centru.'}]"
2792,3028,sr,[]
2793,3029,sr,[]
2794,3030,sr,[]
2795,3031,sr,[]
2796,3032,sr,[]
2797,3033,sr,"[{'event_type': 'clash_police_action', 'trigger': 'policiju', 'locations': [], 'actors': ['Alanović', 'studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Incident sa studentima.'}]"
2798,3034,sr,[]
2799,3035,sr,[]
2800,3036,sr,[]
2801,3037,sr,[]
2802,3038,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': ['Novi Sad'], 'actors': [""vozač 'BMW-a'""], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Uhapšen vozač zbog nesreće.'}]"
2803,3039,sr,[]
2804,3040,sr,[]
2805,3041,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': ['Subotica'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Osumnjičen za pljačku.'}]"
2806,3042,sr,[]
2807,3043,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšena', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Zaplenjeni heroin i kokain.'}]"
2808,3044,sr,"[{'event_type': 'injury_death', 'trigger': 'preminuo', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Smrt usled nesreće.'}]"
2809,3045,sr,[]
2810,3046,sr,[]
2811,3047,sr,[]
2812,3048,sr,[]
2813,3049,sr,[]
2814,3050,sr,[]
2815,3051,sr,[]
2816,3052,sr,[]
2817,3053,sr,[]
2818,3054,sr,[]
2819,3055,sr,"[{'event_type': 'injury_death', 'trigger': 'sudar', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Povređeno pet osoba.'}]"
2820,3056,sr,[]
2821,3057,sr,[]
2822,3058,sr,"[{'event_type': 'election', 'trigger': None, 'locations': [], 'actors': ['Manojlović', 'Voštinić'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Neregularni izbori i nasilje.'}]"
2823,3059,sr,[]
2824,3060,sr,[]
2825,3061,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokadi', 'locations': [], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Blokada institucija.'}]"
2826,3062,sr,[]
2827,3063,sr,[]
2828,3064,sr,"[{'event_type': 'protest', 'trigger': 'protesta', 'locations': ['Kragujevac'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Fotografija sa protesta među najboljima.'}]"
2829,3065,sr,[]
2830,3066,sr,[]
2831,3067,sr,"[{'event_type': 'commemoration', 'trigger': 'sećanje', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Sećanje na žrtve sa lampionima.'}]"
2832,3068,sr,[]
2833,3069,sr,[]
2834,3070,sr,[]
2835,3071,sr,"[{'event_type': 'injury_death', 'trigger': 'poginula', 'locations': ['Majdanpek'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Osoba poginula u sudaru.'}]"
2836,3072,sr,[]
2837,3073,sr,[]
2838,3074,sr,[]
2839,3075,sr,[]
2840,3076,sr,[]
2841,3077,sr,[]
2842,3078,sr,[]
2843,3079,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'istraga', 'locations': ['Vranje'], 'actors': ['Tužilaštvo'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Istraga o napadu na vojsku.'}]"
2844,3080,sr,[]
2845,3081,sr,[]
2846,3082,sr,[]
2847,3083,sr,[]
2848,3084,sr,[]
2849,3085,sr,[]
2850,3086,sr,[]
2851,3087,sr,[]
2852,3088,sr,[]
2853,3089,sr,[]
2854,3090,sr,[]
2855,3091,sr,"[{'event_type': 'international_reaction', 'trigger': 'očekuje', 'locations': ['Srbija'], 'actors': ['EU'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'EU očekuje istragu o izborima.'}]"
2856,3092,sr,[]
2857,3093,sr,[]
2858,3094,sr,[]
2859,3095,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'istražiti', 'locations': ['Negotin', 'Mionica', 'Sečanj'], 'actors': ['NUNS'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Istražiti napade na izveštače tokom izbora.'}]"
2860,3096,sr,[]
2861,3097,sr,[]
2862,3098,sr,[]
2863,3099,sr,"[{'event_type': 'election', 'trigger': 'pobeda', 'locations': ['Negotin'], 'actors': ['SNS'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'SNS proglasio pobedu, iako rezultat ne odgovara.'}]"
2864,3100,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'tužili', 'locations': [], 'actors': ['Roditelji', 'profesori', 'direktor Jovine gimnazije', 'privremeni školski odbor'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
2865,3101,sr,"[{'event_type': 'other', 'trigger': 'neće predložiti', 'locations': [], 'actors': ['Odbor za pravosuđe', 'parlament'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'The event is about a legislative process, not directly an institutional blockade.'}]"
