,label,confidence,rationale
382,related,0.86,"Tekst opisuje vremenske uslove (slabe snežne padavine u planinama, led prekriven snegom), što je tipično relevantno za saobraćaj/bezbednosna upozorenja AMSS."
383,related,0.74,"Naslov govori o situaciji u Loznici (Drina preti izlivanjem) i problemu sa vodosnabdevanjem, uz tvrdnju da je uzrok ljudski faktor. To je koherentna vest o lokalnoj krizi/poplavi i infrastrukturi."
384,related,0.78,"Naslov govori o hidrologu i stanju reka u Srbiji bez opasnosti od poplava zbog topljenja snega, što je tipična tema iz oblasti vremenskih prilika/hidrologije i javne bezbednosti."
385,related,0.74,"Naslov govori o situaciji sa strujom i kritici neodgovornosti/nemara, što je tipično povezano sa temama energetike, infrastrukture i javnih usluga."
386,related,0.74,"Naslov govori o bojkotu učenika Jovine gimnazije i navodima roditelja o pritisku direktora da dobije spisak učenika u protestu—tema je društveno/politički relevantna (protesti, obrazovanje, upravljanje školom) i uklapa se u aktuelne vesti."
387,related,0.62,"Rečenica je vest/izjava o NUNS-u koji osuđuje organizovane botovske napade na Instagram naloge medija (Radar i Zumer), što spada u teme medijskih sloboda, online uznemiravanja i javnog diskursa."
388,related,0.74,"Naslov govori o problemu u distribuciji (niko nije kontaktirao) i posledicama (propala hrana), što je tipično za teme o snabdevanju/pomoći ili logistici u zajednici."
389,related,0.74,"Naslov je na srpskom i deluje kao tema/izveštaj o odnosu političara i novinara u Srbiji tokom decembra 2025, što je koherentno i jasno definisana informativna tema."
390,related,0.74,"Naslov se odnosi na Ministarstvo prosvete i mere za bezbednost đaka usled vremenskih uslova, što je tipično povezano sa obrazovanjem i školskom bezbednošću."
391,related,0.74,"Naslov govori o presudi i ulozi Visokog saveta sudstva, što je tipično za temu pravosuđa i odgovornosti institucija; bez dodatnog konteksta ne može se preciznije odrediti, ali deluje povezano sa aktuelnim pravosudnim pitanjima."
392,related,0.74,"Naslov je na srpskom i govori o upozorenju Puteva Srbije na poledicu zbog kiše koja se ledi pri tlu, što je tipična saobraćajna/meteorološka vest."
393,related,0.74,"Naslov govori o odgovoru Jovanovića na kritike opozicije i o privatno-javnom partnerstvu za odvoz smeća u Topoli, što je tipična lokalno-politička/komunalna tema i deluje kao vest iz iste oblasti."
394,uncertain,0.62,"Pitanje traži poređenje izjava ministarke i odredbi Zakona o energetici o održavanju elektro-mreže, ali nije navedeno o kojoj ministarki/državi/zakonu (verziji) je reč niti citat ili kontekst izjave. Bez tih podataka ne mogu pouzdano utvrditi šta je rekla ministarka niti koje tačno odredbe zakona treba uporediti."
395,related,0.74,"Naslov se odnosi na vanrednu sednicu Skupštine i teme dnevnog reda (Komisija za birački spisak i predlozi Uglješe Mrdića), što je tipično političko/parlamentarno izveštavanje."
396,related,0.74,"Naslov govori o reakciji Međunarodnog instituta za štampu na presudu Vrhovnog suda u slučaju Ćuruvija, što je tema vezana za medijske slobode i pravosuđe; bez dodatnog konteksta ne može se preciznije povezati, ali deluje kao relevantna vest."
397,related,0.93,"Naslov govori o isporuci sirove nafte za NIS i početku rada rafinerije, što je tema iz energetike/naftne industrije i privrede."
398,related,0.74,"The headline discusses Serbian local politics and public accountability of mayors (Loznica and Belgrade), which is a coherent political topic; without more context it's still clearly about the same domain."
399,uncertain,0.55,"Naslov govori o odluci Štaba za vanredne situacije o nadoknadi štete građanima, ali bez dodatnog konteksta (lokacija, događaj, izvor) nije moguće pouzdano odrediti na šta se tačno odnosi niti ga povezati s konkretnom temom."
400,related,0.62,"Naslov se odnosi na političku vest o osobi povezanoj sa predsednikom Srbije (bivši savetnik) i navodnom statusu „kriminalca u bekstvu“, što je tipično za aktuelne političko-kriminalne teme."
401,related,0.62,Poruka na srpskom znači da je deo potrošača u Barajevu bez vode; deluje kao obaveštenje/vest o prekidu vodosnabdevanja.
402,related,0.78,"Naslov govori o pronalasku tela i hapšenju osumnjičenog za ubistvo, što je tipična vest iz rubrike hronika/crna hronika."
403,related,0.62,"Naslov govori o maturantima, bojkotu nastave i reakciji direktora; bez dodatnog konteksta tema deluje kao vest o školskom protestu/bojkotu, što je verovatno u okviru srodnih društveno-obrazovnih događaja."
404,related,0.74,Naslov se odnosi na izjavu političarke (Mesarović) koja zahvaljuje Vučiću i govori o rešavanju problema sa strujom i snegom; to je tipična domaća političko-društvena vest.
405,related,0.74,"Naslov govori o hapšenju osumnjičenih za prevaru starice i iznosu štete, što je tipična vest iz rubrike hronika/kriminal i društvene teme."
406,related,0.62,Naslov govori o vanrednim situacijama i evakuacijama zbog snega; bez dodatnog konteksta pretpostavljam da je tema vezana za vremenske nepogode i hitne intervencije.
407,related,0.74,"Naslov govori o regulatornoj istrazi platforme X (Iks) i Grok-a zbog seksualnih deepfake sadržaja, što je tema vezana za bezbednost/AI i moderaciju sadržaja."
408,related,0.74,"Naslov govori o saslušanju osumnjičene za podmetanje požara u crkvi u Novom Sadu i upućivanju na psihijatrijsko veštačenje, što je tipična vest iz oblasti kriminala/pravosuđa."
409,related,0.74,"Upit je na srpskom i odnosi se na dugoročnu vremensku prognozu RHMZ („Toplije od srede“), što je tema meteorološke prognoze i informacija o vremenu."
410,related,0.62,"Naslov se odnosi na politički događaj i dolazak delegacije Evropskog parlamenta u Srbiju, uz putovanja Vučića i Brnabić; tema je aktuelna politika/vesti, ali bez dodatnog konteksta nije jasno na šta tačno treba da se poveže."
411,related,0.74,"Izjava o tome da je režim trajno oštetio odnose sa SAD odnosi se na političke i diplomatske odnose Srbije i SAD, što je tipična tema vesti/politike."
412,related,0.74,"Naslov govori o snabdevanju električnom energijom (95% domaćinstava dobilo struju) i političkom zahtevu za ostavkama, što je tipično povezano sa temama energetike/krize u snabdevanju i odgovornosti vlasti."
413,related,0.74,"Naslov govori o porastu vodostaja reke Ibar i strahu meštana Raške od poplava, što je tipično povezano sa vremenskim nepogodama/hidrometeorološkim događajima."
414,related,0.74,"Naslov se bavi političkom situacijom u Srbiji i potezima predsednika Vučića u odnosu na studentski pokret, što je uobičajena tema aktuelnih društveno-političkih vesti."
415,related,0.74,"Naslov govori o demantiju i objašnjenju incidenta sa prozorom gradskog autobusa, što je tipično za vest/saopštenje o događaju u javnom prevozu."
416,related,0.74,"Naslov govori o Vučiću, MOL-u i mogućoj kupovini NIS-a, što je tema iz oblasti energetike/naftne industrije i regionalnih ekonomskih odnosa; deluje kao relevantna vest o NIS-u i potencijalnoj akviziciji."
417,related,0.74,"Naslov opisuje aktuelni događaj (požar u magacinu u Nišu) i intervenciju koja je u toku, što je tipično za vest/izveštaj o incidentu."
418,related,0.74,"Tekst govori o otvorenim ski stazama na Divčibarama i cenama dnevnog skijanja, što je tipična informacija za vest/oglas o zimskom turizmu i skijalištu."
419,related,0.62,"Naslov je na srpskom i odnosi se na političku izjavu o ubistvu Olivera Ivanovića i promeni vlasti; deluje kao vest/politička tema, ali bez dodatnog konteksta nije moguće preciznije odrediti kategoriju."
420,related,0.74,"Naslov govori o hapšenju i navodnoj zloupotrebi sredstava za nerealizovane projekte, što spada u temu kriminala/korupcije i javnih finansija."
421,related,0.74,"Naslov govori o lokalnom komunalnom problemu (odvoženje smeća) i političkim podelama u Topoli, što je tipično za lokalne vesti/javne nabavke i upravljanje otpadom."
422,related,0.74,Tekst je politička izjava o nedostatku strategije za vanredne situacije i ulozi vojske/policije; uklapa se u temu javne bezbednosti i upravljanja krizama.
423,related,0.62,"Naslov govori o nestanku struje i delimičnom napajanju (jedna faza) u Osečini, što je tipično povezano sa vremenskim nepogodama ili kvarovima na elektrodistributivnoj mreži."
424,related,0.74,"Naslov govori o čišćenju ulica i stanju trotoara pod snegom i ledom, što je tipično za lokalne komunalne/saobraćajne vesti i vremenske uslove."
425,related,0.74,"Naslov govori o lokalnoj politici i navodima o trošenju budžetskog novca u Novom Sadu za proslavu SNS-a, što je tipično političko/korupcionaško pitanje u javnom sektoru."
426,related,0.74,"Pitanje je na srpskom i odnosi se na aktuelnu vest/proceduru prijave penzionera za besplatnu rehabilitaciju u banjama (ko ima pravo i kako se prijaviti). Bez dodatnog konteksta o zemlji/instituciji, tema je jasna ali detalji zavise od lokalnih propisa."
427,related,0.74,"Naslov govori o političkoj promeni vlasti i reformi državnih institucija (BIA) i javnog servisa, što je tipično povezano sa unutrašnjom politikom i upravljanjem."
428,related,0.86,"Naslov govori o bezbednosti dece u saobraćaju i neupotrebi sigurnosnog pojasa, što je tipična tema javne bezbednosti/saobraćajnih nesreća."
429,related,0.62,"Naslov je na srpskom i govori o složenoj situaciji u Moravičkom okrugu i kvarovima na dalekovodu zbog pada stabala, što upućuje na vest o prekidima u snabdevanju električnom energijom/usled nevremena ili sličnog događaja."
430,related,0.74,"Pitanje se odnosi na navod/vest o mogućem imenovanju Miloša Vučevića na čelo BIA i komentar o promeni kadrova („lojaliste“/„superlojalisti“), što je tematski povezano."
431,related,0.62,"Rečenica je saobraćajno upozorenje (AMSS) o poledici i uslovima na putu; bez dodatnog konteksta deluje kao vest/obaveštenje, ali tema nije precizirana."
432,related,0.86,"Tekst je vremenska prognoza/izveštaj o niskim temperaturama u Srbiji (Kopaonik i ostatak zemlje), što je tipično povezano sa vestima o vremenu."
433,related,0.78,"Naslov govori o blokiranom saobraćaju na tramvajskim linijama GSP-a zbog nepropisno parkiranih automobila, što je tipična vest o javnom prevozu i saobraćajnim zastoju."
434,uncertain,0.55,"Upit je nedovršen: 'Na današnji dan, 12. januar' ne navodi šta tačno tražite (događaje, rođendane, istorijske činjenice) niti kontekst."
435,related,0.62,"Naslov govori o globalnom poretku u krizi i neizvesnoj budućnosti, što je uopšteno povezano sa temama geopolitike i međunarodnih odnosa, ali bez dodatnog konteksta nije jasno na šta se tačno odnosi u odnosu na prethodni sadržaj."
436,related,0.78,"Naslov govori o ledenom danu u Srbiji i nestanku struje za nekoliko hiljada potrošača (posebno u Ivanjici), što je tipično povezano sa vremenskim nepogodama i infrastrukturnim problemima; tema je koherentna i jasno vezana za događaj u Srbiji."
437,related,0.62,"Rečenica je naslov/izjava o sporu u vezi sa pravom maturanata na bojkot nastave u Jovinoj gimnaziji, što spada u teme obrazovanja i školskih politika/konflikata."
438,related,0.62,"Naslov je na srpskom i govori o incidentu u gradskom autobusu u Novom Sadu; deluje kao vest iz lokalne politike/saobraćaja, što je verovatno u okviru iste tematske oblasti kao i slične regionalne vesti."
439,related,0.74,"Naslov govori o carinama SAD i izjavi Ane Brnabić o dijalogu radi smirivanja situacije, što je u domenu međunarodne trgovinske politike i aktuelnih ekonomskih/ političkih tema."
440,related,0.74,"Naslov se odnosi na REM (Regulatorno telo za elektronske medije) i ulogu predsednika u njegovom funkcionisanju, što je tema vezana za medijsku regulaciju i politički uticaj na regulator."
441,related,0.62,Rečenica je naslov/vest na srpskom o solidarnim isplatama od 40.000 dinara koje su dobili i čelnici Leskovca; bez dodatnog konteksta deluje kao političko/ekonomska lokalna vest.
442,related,0.62,"Naslov sugeriše temu o Beogradskoj Areni u javnosti i finansijskim problemima (""minus u kasi""), što je verovatno povezano sa aktuelnim događajem/izveštajem; bez dodatnog konteksta nije moguće preciznije utvrditi."
443,related,0.74,"Tekst je politička izjava o režimu Aleksandra Vučića i porukama američkih partnera; deluje kao naslov/izjava iz vesti, bez dodatnog konteksta, ali tema je jasna."
444,related,0.74,"Naslov govori o otkazu radniku javnog preduzeća zbog navodnog političkog/aktivističkog stava (odbijanje odlaska u „Ćacilend“ i javna podrška studentima), što je tema društveno-političkih pritisaka i radnih prava."
445,related,0.62,"Tekst je na srpskom i izgleda kao naslov vesti o bojkotu nastave u Jovinoj gimnaziji; bez dodatnog konteksta nije jasno na šta tačno treba da bude 'related', ali deluje kao aktuelna društveno-obrazovna tema."
446,related,0.86,"Naslov i podnaslov govore o životu bez struje u Koreniti, uz primer improvizovanog zamrzavanja hrane snegom, što je tematski povezano."
447,related,0.62,"Naslov govori o policijskoj zapleni kokaina i municije (kriminal/bezbednost), što je tipično povezano sa vestima o kriminalu i policijskim akcijama."
448,related,0.62,"Naslov se odnosi na infrastrukturu železnice i rad zaposlenih na omogućavanju saobraćaja, što je tipično za vest iz oblasti saobraćaja/transporta."
449,related,0.86,"Naslov govori o stanju na putevima u Srbiji (sneg na kolovozu) i zadržavanjima/gužvama za kamione na graničnim prelazima, što su povezane teme iz oblasti saobraćaja i putnih uslova."
450,related,0.74,"Naslov opisuje incident/kriminalnu vest u Beogradu (pretnje taksistima nožem i određeno zadržavanje), što spada u lokalne vesti o bezbednosti i policijskim postupcima."
451,related,0.74,"Naslov govori o hitnoj pomoći, velikom broju intervencija i apelu građanima da ne izlaze bez potrebe, što je tipično povezano sa vanrednim uslovima (npr. vremenske nepogode, vrućine/hladnoće) i javnim upozorenjima."
