,headline,url,datePublished,Related,doc_id,language,events
1082,"Vučić: U nedelju predstavljam mere za pomoć građanima, primena od 1. septembra",https://www.rts.rs/vesti/politika/5772847/vucic-u-nedelju-predstavljam-mere-za-pomoc-gradjanima-primena-od-1-septembra.html,"sreda, 20. avg 2025, 12:23 -> 14:53",vezano za proteste,1082,sr,"[{'event_type': 'government_response_policy', 'trigger': 'predstavljam mere', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Announcement and implementation schedule.'}]"
1083,"Ministarstvo pravde: Osuđujemo blokadu zgrade suda u Novom Sadu, nasilnici neće zaustaviti rad institucija",https://www.rts.rs/vesti/politika/5772791/ministarstvo-pravde-osudjujemo-blokadu-zgrade-suda-u-novom-sadu-nasilnici-nece-zaustaviti-rad-institucija.html,"sreda, 20. avg 2025, 10:27 -> 10:53",vezano za proteste,1083,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokada', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Institutional obstruction.'}]"
1084,"Osmočasovna blokada suda u Novom Sadu, policija omogućila ulaz zaposlenima",https://www.rts.rs/vesti/politika/5772749/osmocasovna-blokada-suda-u-novom-sadu-policija-omogucila-ulaz-zaposlenima.html,"sreda, 20. avg 2025, 07:59 -> 20:44",vezano za proteste,1084,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'blokada suda', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Judicial building blockage.'}]"
1085,Ministri i funkcioneri SNS-a ispred Skupštine - gledaju fudbalsku utakmicu na video-bimu,https://www.rts.rs/vesti/politika/5772695/ministri-skupstina-utakmica-zvezda-pafos.html,"utorak, 19. avg 2025, 20:51 -> 22:52",nije vezano za proteste,1085,sr,[]
1086,Vasiljević za RTS: Neophodna potpuna koordinacija svih službi bezbednosti i svih drugih državnih organa ,https://www.rts.rs/vesti/politika/5772657/vasiljevic-za-rts-neophodna-potpuna-koordinacija-svih-sluzbi-bezbednosti-i-svih-drugih-drzavnih-organa-.html,"utorak, 19. avg 2025, 19:40 -> 20:55",vezano za proteste,1086,sr,[]
1087,Apel srpskih naučnika i biznismena u SAD za prevazilaženje krize u Srbiji,https://www.rts.rs/vesti/politika/5772435/apel-srpskih-naucnika-i-biznismena-u-sad-za-prevazilazenje-krize-u-srbiji.html,"utorak, 19. avg 2025, 16:57 -> 17:12",vezano za proteste,1087,sr,[]
1088,"Dačić: Ništa ne krijemo, ako je bilo zloupotrebe prekoračenja ovlašćenja policije sve će do tančina biti ispitano",https://www.rts.rs/vesti/politika/5772515/ivica-dacic-stusdenski-protesti-policija-postupanje-rektor.html,"utorak, 19. avg 2025, 15:27 -> 18:20",vezano za proteste,1088,sr,[]
1089,Pritvor Siniši Spasiću uhapšenom na Merdaru,https://www.rts.rs/vesti/politika/5772414/pritvor-sinisi-spasicu-uhapsenom-na-merdaru.html,"utorak, 19. avg 2025, 14:27 -> 16:35",vezano za proteste,1089,sr,"[{'event_type': 'arrest', 'trigger': 'Pritvor', 'locations': ['Merdare'], 'actors': ['Siniša Spasić'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Detainment of an individual at border.'}]"
1090,Rektor Đokić u ime kolegijuma traži istragu povodom tvrdnji studenata o policijskoj brutalnosti,https://www.rts.rs/vesti/politika/5772390/rektor-djokic-u-ime-kolegijuma-trazi-istragu-povodom-tvrdnji-studenata-o-policijskoj-brutalnosti.html,"utorak, 19. avg 2025, 14:22 -> 14:59",vezano za proteste,1090,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'istragu', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Calls for investigation about police conduct.'}]"
1091,Siniša Spasić uhapšen na Merdaru doveden u sud u Prištini,https://www.rts.rs/vesti/politika/5772287/sinisa-spasic-uhapsen-na-merdaru-doveden-u-sud-u-pristini.html,"utorak, 19. avg 2025, 11:04 -> 15:08",vezano za proteste,1091,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': ['Merdare'], 'actors': ['Siniša Spasić'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Detainment transferred to the court.'}]"
1092,Brnabić: Počela treća faza obojene revolucije,https://www.rts.rs/vesti/politika/5772265/brnabic-pocela-treca-faza-obojene-revolucije.html,"utorak, 19. avg 2025, 10:32 -> 12:11",vezano za proteste,1092,sr,[]
1093,"Protest ispred zatvora u Pančevu, šetnja u više gradova u Srbiji",https://www.rts.rs/vesti/politika/5772238/blokirana-zgrada-suda-novi-sad.html,"utorak, 19. avg 2025, 08:39 -> 21:54",vezano za proteste,1093,sr,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': ['Pančevo'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Demonstration against detainment.'}]"
1094,Uhapšeno 16 učesnika sinoćnih protesta u Beogradu,https://www.rts.rs/vesti/politika/5772216/uhapseno-16-ucesnika-sinocnih-protesta-u-beogradu.html,"utorak, 19. avg 2025, 06:34 -> 08:15",vezano za proteste,1094,sr,"[{'event_type': 'arrest', 'trigger': 'Uhapšeno', 'locations': ['Beograd'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Arrests during protests.'}]"
1095,Održana sednica Saveta za nacionalnu bezbednost,https://www.rts.rs/vesti/politika/5772178/savet-za-nacionalnu-bezbednost-vucic.html,"utorak, 19. avg 2025, 05:50 -> 12:11",vezano za proteste,1095,sr,[]
1096,Tužilaštvo u Prištini zatražilo raspisivanje poternice za Goranom Rakićem,https://www.rts.rs/vesti/politika/5772209/goran-rakic-tuzilastvo-srpska-lista.html,"ponedeljak, 18. avg 2025, 23:43 -> 23:49",vezano za proteste,1096,sr,"[{'event_type': 'investigation_charges_trial', 'trigger': 'poternice', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Warrant request for Rakić.'}]"
1097,"Dačić: Petoro uhapšenih u večerašnjim protestima, postojala namera da se zapale prostorije SNS-a",https://www.rts.rs/vesti/politika/5772205/ivica-dacic-ministar-policija-protesti-demonstracije.html,"ponedeljak, 18. avg 2025, 23:36 -> 00:00",vezano za proteste,1097,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšenih', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Arrests during protests.'}]"
1098,Ministri ispred Skupštine:  Dajemo podršku ljudima koji žele da uče i da normalno žive,https://www.rts.rs/vesti/politika/5772197/sinisa-mali-skupstina-fotografija.html,"ponedeljak, 18. avg 2025, 22:48 -> 22:57",vezano za proteste,1098,sr,[]
1099,"Vučić: Pružićemo im otpor, ali pružićemo im i ruku",https://www.rts.rs/vesti/politika/5772190/vucic-prostorije-sns-cvijiceva-.html,"ponedeljak, 18. avg 2025, 22:23 -> 07:32",vezano za proteste,1099,sr,[]
1100,"Fon Bekerat: Smanjiti tenzije, izbeći svaki oblik nasilja u Srbiji",https://www.rts.rs/vesti/politika/5772186/andreas-fon-bekerat-eu-srbija-tenzije.html,"ponedeljak, 18. avg 2025, 22:05 -> 22:18",vezano za proteste,1100,und,[]
1101,"Kamenicama demolirane prostorije SNS-a u centru Beograda, okupljanja u više gradova u Srbiji ",https://www.rts.rs/vesti/politika/5772171/studenstki-protesti.html,"ponedeljak, 18. avg 2025, 20:26 -> 06:53",vezano za proteste,1101,sr,"[{'event_type': 'clash_police_action', 'trigger': 'demolirane', 'locations': ['Beograd', 'Srbija'], 'actors': ['SNS-a'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
1102,Đurić: ,https://www.rts.rs/vesti/politika/5772148/djuric-non-pejper-nevladinih-organizacija-pokusaj-potkopavanja-volje-gradjana.html,"ponedeljak, 18. avg 2025, 18:43 -> 10:47",vezano za proteste,1102,und,[]
1103,Ana Brnabić i ambasadori Kvinte o vladavini prava i evropskim integracijama,https://www.rts.rs/vesti/politika/5772141/ana-brnabic-i-ambasadori-kvinte-o-vladavini-prava-i-evropskim-integracijama.html,"ponedeljak, 18. avg 2025, 18:19 -> 19:37",vezano za proteste,1103,und,[]
1104,Počeo novi rok od 30 dana za konstituisanje novog saziva skupštine u Prištini  ,https://www.rts.rs/vesti/politika/5772126/parlament-pristina-konstituisanje.html,"ponedeljak, 18. avg 2025, 17:33 -> 17:46",vezano za proteste,1104,und,[]
1105,"Sutra sednica Saveta za nacionalnu bezbednost, predsedavaće Vučić",https://www.rts.rs/vesti/politika/5772115/sednica-saveta-za-nacionalnu-bezbednost-vucic.html,"ponedeljak, 18. avg 2025, 17:14 -> 18:02",vezano za proteste,1105,und,[]
1106,"Priština, optužnica protiv muškarca iz Štrpca zbog navodnog podsticanja na mržnju i netrpeljivost",https://www.rts.rs/vesti/politika/5772025/pristina-optuznica-strpce.html,"ponedeljak, 18. avg 2025, 14:30 -> 14:56",vezano za proteste,1106,und,[]
1107,Ministar Darko Glišić otpušten iz bolnice,https://www.rts.rs/vesti/politika/5771948/darko-glisic-aleksandar-vucic-.html,"ponedeljak, 18. avg 2025, 12:44 -> 14:02",vezano za proteste,1107,und,[]
1108,Ministarstvo pravde: Sanirana oštećenja na zgradi valjevskog tužilaštva,https://www.rts.rs/vesti/politika/5771765/ministarstvo-pravda-valjevo-incidenti-prostorije-sud-tuzilastvo-demonstracije.html,"nedelja, 17. avg 2025, 20:50 -> 21:18",vezano za proteste,1108,und,[]
1109,"Protest u Novom Sadu ispred suda, skupovi ispred policijskih stanica u više gradova",https://www.rts.rs/vesti/politika/5771762/studentski-protesti-demonstracije-novi-sad-krusevac-kraljevo-.html,"nedelja, 17. avg 2025, 20:47 -> 22:46",vezano za proteste,1109,sr,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
1110,Muškarac uhapšen na Merdaru zbog sumnje da je navodno počinio ratni zločin,https://www.rts.rs/vesti/politika/5771747/hapsenje-pristina-ratni-zlocin.html,"nedelja, 17. avg 2025, 19:14 -> 20:42",vezano za proteste,1110,und,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': ['Merdare'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
1111,"Zubin Potok, eksplozivna naprava bačena na lokal kandidata Srpske liste za gradonačelnika",https://www.rts.rs/vesti/politika/5771687/zubin-potok-napad-perovic-kandidat-srpska-lista-gradonacelnik-.html,"nedelja, 17. avg 2025, 15:42 -> 16:06",vezano za proteste,1111,und,[]
1112,"Vučić: Za nekoliko dana očekujte snažnu reakciju države, nismo razmatrali uvođenje vanrednog stanja",https://www.rts.rs/vesti/politika/5771655/vucic-za-nekoliko-dana-ocekujte-snaznu-reakciju-drzave-nismo-razmatrali-uvodjenje-vanrednog-stanja.html,"nedelja, 17. avg 2025, 12:15 -> 14:32",nije vezano za proteste,1112,und,[]
1113,"Macut: Situacija u zemlji zabrinjavajuća, država mora da održi javni red i mir",https://www.rts.rs/vesti/politika/5771648/macut-situacija-u-zemlji-zabrinjavajuca-drzava-mora-da-odrzi-javni-red-i-mir.html,"nedelja, 17. avg 2025, 11:45 -> 15:10",vezano za proteste,1113,und,[]
1114,Ministar Vujić sa rukovodstvom tužilaštva i dežurnim tužiocem u Valjevu,https://www.rts.rs/vesti/politika/5771646/valjevo-javno-tuzilastvo-nenad-vujic-ministar-pravde.html,"nedelja, 17. avg 2025, 11:36 -> 14:23",vezano za proteste,1114,und,[]
1115,Vučić: Obnovićemo sve što je uništeno – svi koji su rušili i palili odgovaraće,https://www.rts.rs/vesti/politika/5771589/vucic-obnovicemo-sve-sto-je-unisteno--svi-koji-su-rusili-i-palili-odgovarace.html,"nedelja, 17. avg 2025, 00:08 -> 09:54",vezano za proteste,1115,und,[]
1116,"Dačić: Policija je uspostavila javni red i mir u Valjevu, Beogradu i Novom Sadu",https://www.rts.rs/vesti/politika/5771540/protesti-nasilje-valjevo-prostorije-sns-dacic-beograd-novi-sad.html,"subota, 16. avg 2025, 23:06 -> 00:17",vezano za proteste,1116,und,[]
1117,"Demonstranti zapalili prostorije SNS-a u Valjevu i demolirali ulaz u Gradsku upravu, incidenti u više gradova",https://www.rts.rs/vesti/politika/5771429/studenstki-protesti.html,"subota, 16. avg 2025, 19:18 -> 23:56",vezano za proteste,1117,und,[]
1118,Vučić najavio nove mere za sedam do 10 dana i naveo koliko će koštati osnovne životne namirnice,https://www.rts.rs/vesti/politika/5771269/aleksandar-vucic-mere-cene-trgovinski-lanci.html,"subota, 16. avg 2025, 16:30 -> 16:39",vezano za proteste,1118,und,[]
1119,Reagovanja na nasilje na ulicama i napade na novinare,https://www.rts.rs/vesti/politika/5771207/nasilje-na-ulicama-protesti-.html,"subota, 16. avg 2025, 15:26 -> 16:54",vezano za proteste,1119,und,[]
1120,Igor Popović više ne obavlja funkciju pomoćnika direktora Kancelarije za KiM,https://www.rts.rs/vesti/politika/5771197/igor-popovic-hapsenje.html,"subota, 16. avg 2025, 14:19 -> 14:52",vezano za proteste,1120,und,[]
1121,Vučević zatražio hitnu reakciju nadležnih organa povodom napada na ekipu ,https://www.rts.rs/vesti/politika/5771105/napad-protest-informer.html,"subota, 16. avg 2025, 09:51 -> 10:28",vezano za proteste,1121,und,[]
1122,"Dačić: Večeras povređeno šest policajaca, uhapšeno 38 osoba",https://www.rts.rs/vesti/politika/5771050/dacic-veceras-povredjeno-sest-policajaca-uhapseno-38-osoba.html,"subota, 16. avg 2025, 00:47 -> 11:03",vezano za proteste,1122,sr,"[{'event_type': 'clash_police_action', 'trigger': 'povređeno', 'locations': [], 'actors': ['Dačić', 'policajaca'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
1123,"Neredi na protestu u centru Beograda, okupljanja u više gradova u Srbiji",https://www.rts.rs/vesti/politika/5770947/neredi-na-protestu-u-centru-beograda-okupljanja-u-vise-gradova-u-srbiji.html,"petak, 15. avg 2025, 20:35 -> 10:27",vezano za proteste,1123,sr,"[{'event_type': 'clash_police_action', 'trigger': 'Neredi', 'locations': ['Beograd', 'Srbija'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
1124,"Vučić za RTS: Oni koji žele da sruše Srbiju ne sede ni u Beogradu ni u Novom Sadu, već van zemlje",https://www.rts.rs/vesti/politika/5770827/vucic-za-rts-oni-koji-zele-da-sruse-srbiju-ne-sede-ni-u-beogradu-ni-u-novom-sadu-vec-van-zemlje.html,"petak, 15. avg 2025, 19:35 -> 20:30",vezano za proteste,1124,und,[]
1125,Predsednik Vučić gost Dnevnika RTS-a,https://www.rts.rs/vesti/politika/5770730/predsednik-vucic-gost-dnevnika-rts-a.html,"petak, 15. avg 2025, 18:19 -> 18:19",vezano za proteste,1125,und,[]
1126,"MUP: Dečak zatečen u grupi koja je napadala policiju, doveden u skladu sa zakonom",https://www.rts.rs/vesti/politika/5770661/decak-mup-lisice-novi-sad.html,"petak, 15. avg 2025, 17:20 -> 18:33",vezano za proteste,1126,und,[]
1127,Srpska lista predstavila kandidate za predsednike opština na KiM,https://www.rts.rs/vesti/politika/5770562/srpska-lista-kandidati-predsednici-opstina-kosovo.html,"petak, 15. avg 2025, 15:36 -> 15:48",vezano za proteste,1127,und,[]
1128,"U Prištini podignuta optužnica protiv 21 osobe u odsustvu, za navodne ratne zločine",https://www.rts.rs/vesti/politika/5770304/u-pristini-podignuta-optuznica-protiv-21-osobe-u-odsustvu-za-navodne-ratne-zlocine.html,"petak, 15. avg 2025, 12:06 -> 15:20",vezano za proteste,1128,und,[]
1129,"Dačić: Napad na policiju nameran, brutalan i masovan, privedeno 114 osoba",https://www.rts.rs/vesti/politika/5770297/dacic-policija-sukobi-protesti-incidenti.html,"petak, 15. avg 2025, 12:00 -> 13:33",vezano za proteste,1129,und,[]
1130,Reagovanja na sinoćne incidente i nasilje tokom protesta,https://www.rts.rs/vesti/politika/5770291/reagovanje-protesti.html,"petak, 15. avg 2025, 11:25 -> 21:34",vezano za proteste,1130,und,[]
1131,Vučević: Očekujem odgovornost onih koji su bili u huliganskim pohodima,https://www.rts.rs/vesti/politika/5770273/milos-vucevic-sns-.html,"petak, 15. avg 2025, 10:51 -> 12:03",vezano za proteste,1131,und,[]
1132,Odbijena žalba Mladena Milojevića iz Leposavića zbog proterivanja sa KiM,https://www.rts.rs/vesti/politika/5770256/odbijena-zalba-mladena-milojevica-iz-leposavica-zbog-proterivanja-sa-kim.html,"petak, 15. avg 2025, 10:28 -> 11:02",vezano za proteste,1132,und,[]
1133,Još dva meseca pritvora za Miljojka Đorđevića iz Zvečana,https://www.rts.rs/vesti/politika/5770247/jos-dva-meseca-pritvora-za-miljojka-djordjevica-iz-zvecana.html,"petak, 15. avg 2025, 10:17 -> 10:39",vezano za proteste,1133,und,[]
1134,"Apostolovski o vanrednim izborima: Vlast meri temperaturu, društvo podeljeno kao burek, dijalog misaona imenica ",https://www.rts.rs/vesti/politika/5770240/apostolovski-o-vanrednim-izborima-vlast-meri-temperaturu-drustvo-podeljeno-kao-burek-dijalog-misaona-imenica-.html,"petak, 15. avg 2025, 10:15 -> 12:26",vezano za proteste,1134,und,[]
1135,Macut: Napad na policiju direktan napad na državu,https://www.rts.rs/vesti/politika/5770225/macut-osuda-nasilja.html,"petak, 15. avg 2025, 09:38 -> 09:48",vezano za proteste,1135,und,[]
1136,"Dačić: Svi izgrednici biće privedeni, uspostavićemo javni red i mir",https://www.rts.rs/vesti/politika/5770084/dacic-svi-izgrednici-bice-privedeni-uspostavicemo-javni-red-i-mir.html,"četvrtak, 14. avg 2025, 22:53 -> 23:45",vezano za proteste,1136,und,[]
1137,Vučević: Divljačko razbijanje prostorija SNS-a u Novom Sadu ,https://www.rts.rs/vesti/politika/5770066/vucevic-divljacko-razbijanje-prostorija-sns-a-u-novom-sadu-.html,"četvrtak, 14. avg 2025, 22:19 -> 22:28",vezano za proteste,1137,und,[]
1138,"Predsednik Vučić pozvao građane na mir: Ideja pobeđuje, uništavanjem niste postigli ništa",https://www.rts.rs/vesti/politika/5770050/predsednik-vucic-pozvao-gradjane-na-mir-ideja-pobedjuje-unistavanjem-niste-postigli-nista.html,"četvrtak, 14. avg 2025, 22:00 -> 23:11",nije vezano za proteste,1138,und,[]
1139,"Skupovi u više gradova – demonstranti demolirali prostorije SNS-a u Novom Sadu, incidenti i u Beogradu",https://www.rts.rs/vesti/politika/5770033/skupovi-u-vise-gradova--demonstranti-demolirali-prostorije-sns-a-u-novom-sadu-incidenti-i-u-beogradu.html,"četvrtak, 14. avg 2025, 20:13 -> 07:22",vezano za proteste,1139,und,[]
1140,Kfor: NATO započeo privremeno raspoređivanje rezervnih snaga na KiM,https://www.rts.rs/vesti/politika/5770013/kfor-nato-zapoceo-privremeno-rasporedjivanje-rezervnih-snaga-na-kim.html,"četvrtak, 14. avg 2025, 19:18 -> 19:43",vezano za proteste,1140,und,[]
1141,"EU o sinoćnim protestima: Pozivamo na prekid svake eskalacije tenzija, vrlo pažljivo pratimo situaciju",https://www.rts.rs/vesti/politika/5769703/eu-o-sinocnim-protestima-pozivamo-na-prekid-svake-eskalacije-tenzija-vrlo-pazljivo-pratimo-situaciju.html,"četvrtak, 14. avg 2025, 14:14 -> 16:07",vezano za proteste,1141,und,[]
1142,"Priština, pritvor osumnjičenom za navodne ratne zločine kod Mališeva",https://www.rts.rs/vesti/politika/5769643/hapsenja-navodni-ratni-zlocin-malisevo.html,"četvrtak, 14. avg 2025, 12:57 -> 13:24",vezano za proteste,1142,und,[]
1143,"Brnabić: Srbija nije pustila ni jače da je gaze, pa neće ni blokadere",https://www.rts.rs/vesti/politika/5769566/brnabic-srbija-nije-pustila-ni-jace-da-je-gaze-pa-nece-ni-blokadere.html,"četvrtak, 14. avg 2025, 11:14 -> 11:28",vezano za proteste,1143,und,[]
